date,std_resid
2002-06-25,-0.015354065119687711
2002-06-26,0.19683353021048366
2002-06-27,0.12788707237063263
2002-06-28,0.22668821166288666
2002-07-01,-0.46008504863179295
2002-07-02,0.29771459627531344
2002-07-03,0.03714523915556305
2002-07-04,-0.47964284432770327
2002-07-05,0.0800409737656806
2002-07-08,0.27020668119624414
2002-07-09,-0.16117936194357485
2002-07-10,-0.9957473837703279
2002-07-11,-0.08660547075864702
2002-07-12,-0.07091054065716755
2002-07-15,-0.42286768244300893
2002-07-16,0.1130798417121001
2002-07-17,0.4456797488731828
2002-07-18,0.17993994119381745
2002-07-19,0.2526065956406245
2002-07-22,-1.1160022781416132
2002-07-23,-0.23972165126426792
2002-07-24,-0.15201304193255472
2002-07-25,-0.42552861148145305
2002-07-26,-0.2096091538796181
2002-07-29,0.38927489486985606
2002-07-30,0.15711745532633567
2002-07-31,-0.828541084174297
2002-08-01,-0.19043025496782437
2002-08-02,0.26839431136369285
2002-08-05,-0.43561813966561314
2002-08-06,0.987633344109653
2002-08-07,-0.16356137331394302
2002-08-08,-0.4979863969149984
2002-08-09,-0.6669641957360027
2002-08-12,-0.7328769867725087
2002-08-13,0.12904128770676576
2002-08-14,0.6454316304213404
2002-08-15,-0.8079039349779815
2002-08-16,0.6223837427094551
2002-08-19,-0.21172609096612496
2002-08-20,1.744239895328207
2002-08-21,0.04068873358008945
2002-08-22,0.7475807158745665
2002-08-23,-0.18119005794548376
2002-08-26,-1.030643942684961
2002-08-27,0.24443180698558775
2002-08-28,-0.13166375493236035
2002-08-29,-0.484211711167918
2002-08-30,-0.13937804342833077
2002-09-02,0.0434655185039305
2002-09-03,0.36293029798313725
2002-09-04,-0.7266093648401551
2002-09-05,-1.5741172929465466
2002-09-06,-0.63062715547642
2002-09-09,-0.9946869743560467
2002-09-10,0.06439578147089862
2002-09-11,-0.4849501878255709
2002-09-12,0.257797600199307
2002-09-13,-0.06871746579436054
2002-09-16,-1.8494616992105695
2002-09-17,0.1250094943851728
2002-09-18,-0.8179191800378952
2002-09-19,2.1326074477737236
2002-09-20,-1.128144909212071
2002-09-23,-0.0886690067887079
2002-09-24,-0.4848004137517802
2002-09-25,0.0014474471220610637
2002-09-26,-0.7149518404890426
2002-09-27,-0.5177004565672534
2002-10-08,-1.144018387446578
2002-10-09,-2.24494734000637
2002-10-10,-0.48462779205810264
2002-10-11,-0.37332304182789305
2002-10-14,0.5107877075680157
2002-10-15,-0.42032610678495486
2002-10-16,0.7135230900537101
2002-10-17,-1.6931493145734215
2002-10-18,0.4091811126821714
2002-10-21,0.2774846229115449
2002-10-22,1.4237718084777324
2002-10-23,0.04648895902819552
2002-10-24,-0.9338992500007907
2002-10-25,-0.9312669030381897
2002-10-28,-1.201578275955758
2002-10-29,0.573958755302607
2002-10-30,-0.09402318945781458
2002-10-31,-0.07704568084091941
2002-11-01,0.1936156138967383
2002-11-04,1.665353774746908
2002-11-05,1.527266365778134
2002-11-06,-0.46303819322328327
2002-11-07,-0.0392161008904427
2002-11-08,-2.250025294027951
2002-11-11,-1.091592569942665
2002-11-12,-1.3014996271607793
2002-11-13,0.37253265007272396
2002-11-14,-1.7117824312738101
2002-11-15,0.2087807845559343
2002-11-18,-0.8951073204603806
2002-11-19,0.5459863519164602
2002-11-20,-2.0975823885825
2002-11-21,-2.0378162242031728
2002-11-22,0.15018879142007763
2002-11-25,0.3095250279935105
2002-11-26,-1.4964357835885946
2002-11-27,0.4905389384727254
2002-11-28,2.031714868318738
2002-11-29,0.78641695532842
2002-12-02,-1.867227235506618
2002-12-03,0.6179971236145909
2002-12-04,0.14430716320978537
2002-12-05,-0.4611574676360458
2002-12-06,-0.01351726163487944
2002-12-09,-0.2353767031858431
2002-12-10,-0.8706875515872677
2002-12-11,-0.37304061695419405
2002-12-12,0.3023041944638814
2002-12-13,0.6572117844636824
2002-12-16,0.6353486322234968
2002-12-17,0.4766539966459347
2002-12-18,-0.3552517366110354
2002-12-19,0.06271666342479307
2002-12-20,0.9134532262970392
2002-12-23,0.13709613471384777
2002-12-24,-0.051333484656993805
2002-12-25,-0.6641067928488735
2002-12-26,-2.6882683657331343
2002-12-27,0.04492013546970618
2002-12-30,-0.8464208541317316
2002-12-31,-0.4120651838237433
2003-01-02,-2.2334072123627062
2003-01-03,-0.11840540814714116
2003-01-06,0.7851624525213312
2003-01-07,-0.25170315982814134
2003-01-08,2.179053993314633
2003-01-09,1.2606877599169555
2003-01-10,-0.6648557505168567
2003-01-13,0.15497928000948508
2003-01-14,3.860017744554117
2003-01-15,-0.3542874693344824
2003-01-16,0.8079076963373549
2003-01-17,-0.2599913252241464
2003-01-20,0.16469746180971462
2003-01-21,-1.1160745763402098
2003-01-22,0.10466166365516935
2003-01-23,-0.3662683439439414
2003-01-24,1.0302145654254111
2003-01-27,0.7848455571919851
2003-01-28,0.16699348455451296
2003-01-29,0.023476850611757916
2003-02-10,-0.9711024159249345
2003-02-11,0.5891706148754104
2003-02-12,0.7482816155134
2003-02-13,-0.35883552788564366
2003-02-14,0.26971148544669676
2003-02-17,-0.5696540823120436
2003-02-18,-0.0036485854995406478
2003-02-19,0.7355462673138555
2003-02-20,-0.11306232002445536
2003-02-21,-1.6305294405450916
2003-02-24,0.06970265857758973
2003-02-25,1.4375574152010913
2003-02-26,-0.047987880644669474
2003-02-27,0.05001712057346131
2003-02-28,-0.12882114121895893
2003-03-03,0.6479256344014256
2003-03-04,-0.09446228190989814
2003-03-05,-0.3527096749851757
2003-03-06,-1.2012488781178488
2003-03-07,-0.3004639590515306
2003-03-10,-1.634646661063216
2003-03-11,-0.047558410580377776
2003-03-12,0.3307922454288823
2003-03-13,-0.5948309558873058
2003-03-14,0.1739038105094661
2003-03-17,0.11033163622528848
2003-03-18,-0.489981632072418
2003-03-19,0.536255565779521
2003-03-20,-0.41348240450916607
2003-03-21,0.8400292112660455
2003-03-24,0.17406338421167558
2003-03-25,-1.1036872434320886
2003-03-26,-0.4785408726511875
2003-03-27,2.782242629576598
2003-03-28,-0.1797271314335595
2003-03-31,1.1976011061628815
2003-04-01,0.6017872305767393
2003-04-02,-0.06718357547580778
2003-04-03,-0.6205254796383217
2003-04-04,0.6296342122254193
2003-04-07,-0.4789975261607782
2003-04-08,0.2759349150494958
2003-04-09,1.77914255175911
2003-04-10,0.9074137570157181
2003-04-11,1.4681364113123165
2003-04-14,2.2035373625233574
2003-04-15,0.6385840088869533
2003-04-16,-0.8418936625526054
2003-04-17,0.20741801139374494
2003-04-18,-0.4968248337424012
2003-04-21,-1.7654770952801964
2003-04-22,-0.01513537322223541
2003-04-23,-1.3774706148320937
2003-04-24,-2.3293805611673637
2003-04-25,-0.7834897187971619
2003-04-28,2.590811682439418
2003-04-29,-0.9275720348509212
2003-04-30,0.38959510387895346
2003-05-12,0.5455292629586079
2003-05-13,-1.7999059606085277
2003-05-14,1.253654688590614
2003-05-15,1.3633330464529703
2003-05-16,0.02502646116959314
2003-05-19,0.05832724187802525
2003-05-20,-0.7015373124586919
2003-05-21,-0.12710476678971366
2003-05-22,0.5564766440638503
2003-05-23,0.6575875566130005
2003-05-26,0.4481430900806543
2003-05-27,0.035487856010599735
2003-05-28,-0.8980427628216525
2003-05-29,0.9277279869674243
2003-05-30,0.3176758345167481
2003-06-02,-0.039666018376110355
2003-06-03,-0.8954503483348601
2003-06-04,0.622753112809652
2003-06-05,-1.0472825209102528
2003-06-06,-1.0891730012390723
2003-06-09,-0.8106433237611655
2003-06-10,0.4010124890219193
2003-06-11,1.3920447016641853
2003-06-12,-0.3066501413391119
2003-06-13,0.21838672040709725
2003-06-16,-0.2633308781337846
2003-06-17,-0.33062514119745484
2003-06-18,-0.17357590382816226
2003-06-19,-0.9568349313391958
2003-06-20,-0.6733673078974295
2003-06-23,-0.9622922370119101
2003-06-24,0.21311114372880713
2003-06-25,-0.6713235589753446
2003-06-26,0.8930492467215803
2003-06-27,-1.4024765961246666
2003-06-30,-0.48922719619860566
2003-07-01,0.027254600035001693
2003-07-02,0.9882709846487764
2003-07-03,0.22823064167845153
2003-07-04,-0.12053317128828071
2003-07-07,0.14934544456268162
2003-07-08,0.6361062419892629
2003-07-09,-0.7215538639076775
2003-07-10,2.2243530394207753
2003-07-11,-0.1641691034920295
2003-07-14,-0.3992916003632454
2003-07-15,0.23572562904066274
2003-07-16,0.42543086317934015
2003-07-17,0.7614378515433886
2003-07-18,-2.3650087794537495
2003-07-21,-0.7138282863748003
2003-07-22,0.21223604048959346
2003-07-23,0.29400798132981426
2003-07-24,-0.6882641883577498
2003-07-25,-1.0198739634987521
2003-07-28,-0.4682375440933716
2003-07-29,0.5194586850976921
2003-07-30,0.14167681363096418
2003-07-31,0.05836610264259136
2003-08-01,0.2827953694424508
2003-08-04,1.2174338826559015
2003-08-05,-0.11590971868879948
2003-08-06,-0.576727312302338
2003-08-07,-0.024330088235758142
2003-08-08,-1.4342749122005407
2003-08-11,0.34323079083356
2003-08-12,0.30990481750596544
2003-08-13,-1.4829403610925904
2003-08-14,-0.6937972747568814
2003-08-15,-0.20477966598996986
2003-08-18,-0.34511440228103274
2003-08-19,0.3285397765121365
2003-08-20,-0.6241224906727701
2003-08-21,-0.13571077537364357
2003-08-22,-0.3612066757662077
2003-08-25,-1.5330964709272128
2003-08-26,0.1752923730250219
2003-08-27,-0.12564781222256272
2003-08-28,-0.9877844488068611
2003-08-29,0.933291721939335
2003-09-01,2.150220220228857
2003-09-02,-0.2520299300657468
2003-09-03,0.07804999919288207
2003-09-04,-0.211641801325952
2003-09-05,-1.2586932906945132
2003-09-08,-0.6084305036199197
2003-09-09,-0.5897157693678351
2003-09-10,0.36437905893107936
2003-09-11,0.06041134207608529
2003-09-12,-1.351267581447936
2003-09-15,-1.2176782700480957
2003-09-16,0.6931055168095976
2003-09-17,-1.257828132972589
2003-09-18,0.04779645534916147
2003-09-19,0.09141624892966718
2003-09-22,-0.8612048484945297
2003-09-23,0.5989446993764178
2003-09-24,0.30055786201945556
2003-09-25,-1.4892195135385522
2003-09-26,-0.5736527799668505
2003-09-29,-1.5539577473013415
2003-09-30,1.0078527089236842
2003-10-08,0.3696354128180168
2003-10-09,-0.27326242878769785
2003-10-10,2.6279318063415427
2003-10-13,-0.32122858730350634
2003-10-14,-0.8256169396693961
2003-10-15,-0.3048939791505399
2003-10-16,-1.321600362303448
2003-10-17,0.2969339424730148
2003-10-20,-0.7105508956590583
2003-10-21,0.35073950201592924
2003-10-22,2.5421127631744986
2003-10-23,-0.7108691001319131
2003-10-24,-0.30536371495720877
2003-10-27,-0.7872577421963435
2003-10-28,-0.0024028073696378814
2003-10-29,-0.6503828519540711
2003-10-30,-1.0904966090652697
2003-10-31,0.046351636352409076
2003-11-03,1.012991921555767
2003-11-04,1.8299182581524522
2003-11-05,-0.509690441732795
2003-11-06,-1.6358550170593942
2003-11-07,-1.186790624787185
2003-11-10,0.30193019483715444
2003-11-11,0.046035675490524224
2003-11-12,-1.6158527912729224
2003-11-13,0.1647216049420793
2003-11-14,0.6381512489601652
2003-11-17,-0.3500925821675885
2003-11-18,-1.2729676867523372
2003-11-19,1.365029837828057
2003-11-20,2.3662634051080285
2003-11-21,-0.9156835292822428
2003-11-24,2.082273489200957
2003-11-25,0.2113734582735803
2003-11-26,0.20434886835099572
2003-11-27,-1.21024558511572
2003-11-28,0.4082995633552907
2003-12-01,1.5684450645607106
2003-12-02,-0.02291173056832591
2003-12-03,0.22807240202733395
2003-12-04,0.3665202346576249
2003-12-05,-0.1460529305335084
2003-12-08,-0.8345548565119596
2003-12-09,0.30753152833923514
2003-12-10,1.0415439195472715
2003-12-11,-0.02272719984798908
2003-12-12,-0.1281664742042852
2003-12-15,0.09288992888406464
2003-12-16,-0.4990601814987664
2003-12-17,-0.7170073706180676
2003-12-18,0.29146547675848317
2003-12-19,-0.8172233156187224
2003-12-22,2.554827567636492
2003-12-23,0.358510166649375
2003-12-24,0.7509149295414637
2003-12-25,-0.24704127890137656
2003-12-26,-0.05969446734473212
2003-12-29,-0.7098077719654734
2003-12-30,0.5679014402198066
2003-12-31,-0.9728909226169529
2004-01-02,0.7343420637983527
2004-01-05,2.7072349812016645
2004-01-06,0.6372688549859084
2004-01-07,0.9200457358863448
2004-01-08,1.0906230072610115
2004-01-09,-1.1096832152160312
2004-01-12,1.6747737076820826
2004-01-13,-0.1010690565865029
2004-01-14,-0.9005312876170398
2004-01-15,-0.27332534371466455
2004-01-16,0.626534548142247
2004-01-29,1.6603442802150024
2004-01-30,-1.7657897702143477
2004-02-02,1.3600195919579332
2004-02-03,0.6791685557085575
2004-02-04,1.3997920328786178
2004-02-05,0.2255669103714653
2004-02-06,-0.3497047729438779
2004-02-09,1.0975033538589152
2004-02-10,-0.3106560994030677
2004-02-11,-0.45618167554431943
2004-02-12,-0.5144410592707077
2004-02-13,-0.20554748565673134
2004-02-16,1.7638009725498538
2004-02-17,0.3544697051271747
2004-02-18,0.5750674473691014
2004-02-19,-0.3152916024260397
2004-02-20,0.271598505397973
2004-02-23,-1.9090104015099942
2004-02-24,-0.17861098415865492
2004-02-25,-1.5596810061578443
2004-02-26,0.3339786957761348
2004-02-27,0.8648163548238368
2004-03-01,0.8357768175470034
2004-03-02,-0.22745346012177195
2004-03-03,-1.305525999350285
2004-03-04,0.47455148390490826
2004-03-05,-0.49416703571982323
2004-03-08,-1.510024630108339
2004-03-09,-0.20258079561073405
2004-03-10,1.8304791838499668
2004-03-11,0.6809754286159749
2004-03-12,0.018518914098243616
2004-03-15,1.7388343387101999
2004-03-16,0.27697242125171445
2004-03-17,0.12319539684008828
2004-03-18,-1.4602680209665255
2004-03-19,1.1273006960164935
2004-03-22,0.29495974548504156
2004-03-23,-0.5616922813313759
2004-03-24,-0.24994549188395546
2004-03-25,0.008435819646222423
2004-03-26,0.016291657877723874
2004-03-29,-0.9371459080385629
2004-03-30,0.000674060458554844
2004-03-31,0.8059418425622624
2004-04-01,0.7264590078932717
2004-04-02,0.5758526160134654
2004-04-05,-0.28154202737618517
2004-04-06,0.5466157357429439
2004-04-07,-0.1372717972211158
2004-04-08,-0.45014536354372264
2004-04-09,-2.414356972884236
2004-04-12,-0.3778820589244364
2004-04-13,-0.736931536760924
2004-04-14,-1.4902323371095123
2004-04-15,-0.8831576984455194
2004-04-16,0.7789515131983377
2004-04-19,-1.286000935889852
2004-04-20,-0.7325670908218109
2004-04-21,-0.7826788995966973
2004-04-22,0.43545328166914277
2004-04-23,-1.4210012305530737
2004-04-26,0.022006588311649613
2004-04-27,-0.9023193147579908
2004-04-28,-0.46130111966291826
2004-04-29,-1.8154623257885643
2004-04-30,0.3946195791265841
2004-05-10,-2.3585992575237085
2004-05-11,0.3501905847869091
2004-05-12,1.6986891812700393
2004-05-13,-0.33310580633134873
2004-05-14,-1.6755961660599965
2004-05-17,-0.7151518821560545
2004-05-18,0.8294962629878515
2004-05-19,-0.019347147271498572
2004-05-20,-0.5005343179143182
2004-05-21,0.4532756214668764
2004-05-24,-0.5641934254371251
2004-05-25,-1.566868529332739
2004-05-26,0.3207397682964335
2004-05-27,1.6544345793572883
2004-05-28,-0.4410555736888884
2004-05-31,0.30167698747700183
2004-06-01,1.08529612011421
2004-06-02,-0.7888732977008656
2004-06-03,-1.2095074024113355
2004-06-04,-0.06864046515886525
2004-06-07,-1.122361212506203
2004-06-08,-1.0846524994462854
2004-06-09,-1.5539707570533368
2004-06-10,0.10863445623018275
2004-06-11,0.049200870281147585
2004-06-14,-1.7752042862170723
2004-06-15,1.247780102203955
2004-06-16,0.3714342838673183
2004-06-17,-1.6234111834801788
2004-06-18,-0.8373338793739598
2004-06-21,0.36235725208996267
2004-06-22,0.663241755659418
2004-06-23,-0.6505483694657372
2004-06-24,-0.7270363483231999
2004-06-25,-1.274022466019479
2004-06-28,-0.8798928319219019
2004-06-29,1.0319839913538307
2004-06-30,-0.4408161525031384
2004-07-01,2.3526895705793027
2004-07-02,0.1356879773209245
2004-07-05,0.0736129096259602
2004-07-06,0.29226043221771
2004-07-07,-0.7209508076670097
2004-07-08,0.14309487586570283
2004-07-09,-0.44508926743548477
2004-07-12,-1.743086059474903
2004-07-13,0.22964763220184534
2004-07-14,0.11921193010927227
2004-07-15,1.0799816634787684
2004-07-16,2.000032594850389
2004-07-19,0.08888455709014785
2004-07-20,-0.5783773785023857
2004-07-21,-0.03278958440548545
2004-07-22,-1.9650170031723173
2004-07-23,0.22257795394999755
2004-07-26,-0.9741589440746068
2004-07-27,-0.2782844542892853
2004-07-28,0.40641787881085145
2004-07-29,1.0176137240351752
2004-07-30,-1.1113030475434282
2004-08-02,-0.5915945743803941
2004-08-03,-0.5244815611038467
2004-08-04,2.183241453880467
2004-08-05,-0.9671597345599078
2004-08-06,-0.054632716920727964
2004-08-09,0.33379460066575617
2004-08-10,0.3336729225696464
2004-08-11,-0.9123222609469803
2004-08-12,-0.8346424819524377
2004-08-13,0.15854026829681214
2004-08-16,-0.7541749332825626
2004-08-17,0.3589676235702863
2004-08-18,-0.07512903317585196
2004-08-19,-1.0636963006241464
2004-08-20,0.06325778273915789
2004-08-23,-1.1340889588955325
2004-08-24,1.0053942796268693
2004-08-25,-0.34639174877181206
2004-08-26,-0.4125061682597739
2004-08-27,-1.0698629772524655
2004-08-30,-0.1019117207629195
2004-08-31,1.5759750389790135
2004-09-01,-1.3848875843965205
2004-09-02,0.4192587369397542
2004-09-03,-0.17757703080169276
2004-09-06,-0.36287645010135067
2004-09-07,0.14115954316555474
2004-09-08,-0.9492194384241209
2004-09-09,-1.8280926180275214
2004-09-10,0.20569359520079525
2004-09-13,-2.0222866893037916
2004-09-14,2.4450118299920343
2004-09-15,2.87135095791949
2004-09-16,0.6024373346747395
2004-09-17,1.837419839555525
2004-09-20,1.8532547090349045
2004-09-21,-0.38588486031723
2004-09-22,-1.0680315242415384
2004-09-23,1.6787269214842706
2004-09-24,-0.9282400762255294
2004-09-27,-0.349128684747316
2004-09-28,0.35284483775052666
2004-09-29,-0.5756534791639417
2004-09-30,-0.709317901180458
2004-10-08,1.074761311451366
2004-10-11,-0.27871058657921854
2004-10-12,-1.150670654883593
2004-10-13,0.01788020545681386
2004-10-14,-2.3408456472800743
2004-10-15,0.05858618426308618
2004-10-18,0.07608184331983102
2004-10-19,0.14598008990454658
2004-10-20,-0.20887114642844182
2004-10-21,-0.7209715276734759
2004-10-22,0.7183575120253799
2004-10-25,-0.8052017516976602
2004-10-26,0.5635934167770368
2004-10-27,0.5937396779608941
2004-10-28,-0.07563322436626435
2004-10-29,-1.1620074021058346
2004-11-01,-0.7565190116260052
2004-11-02,-0.1881243101611952
2004-11-03,1.225886178146054
2004-11-04,-1.4308271881111119
2004-11-05,0.05171234429734824
2004-11-08,0.048400151841255436
2004-11-09,0.14442546322548447
2004-11-10,2.6490730810460588
2004-11-11,-0.35069832279991936
2004-11-12,0.1205767213485393
2004-11-15,0.704968614607785
2004-11-16,-0.01940392765924998
2004-11-17,-0.6624727375206377
2004-11-18,0.6657962039263718
2004-11-19,0.39394043448292415
2004-11-22,0.18055172277598724
2004-11-23,-0.673607491386032
2004-11-24,-0.5302443563695969
2004-11-25,-0.11626769318977889
2004-11-26,-0.1226366856526554
2004-11-29,-1.0942809566822533
2004-11-30,0.0939880973062526
2004-12-01,-0.39949187262053976
2004-12-02,-0.19644140030587756
2004-12-03,0.17359812824192528
2004-12-06,0.1473353330903771
2004-12-07,-1.1351354874303201
2004-12-08,0.0670048136489227
2004-12-09,0.9424869628571352
2004-12-10,-1.5157031967632772
2004-12-13,-0.569685957581358
2004-12-14,-0.3132788651841522
2004-12-15,0.31447860962480395
2004-12-16,-0.4717476585324752
2004-12-17,-1.0506885744885097
2004-12-20,-1.3847186592232517
2004-12-21,-0.14522591380262823
2004-12-22,2.525262472813715
2004-12-23,-1.5508237783115313
2004-12-24,0.05038480878821699
2004-12-27,-0.3442961641540953
2004-12-28,-0.16895593775471926
2004-12-29,-0.47503955562804706
2004-12-30,-0.1609095574315568
2004-12-31,-0.39498711599076297
2005-01-04,-1.6875399649576952
2005-01-05,0.8629738843431173
2005-01-06,-0.8762846937778013
2005-01-07,0.04964299267932
2005-01-10,0.9114047155633908
2005-01-11,0.2817838356353435
2005-01-12,-0.06086721669342351
2005-01-13,-0.0115852534472721
2005-01-14,-0.9060045569721328
2005-01-17,-2.1983133130224273
2005-01-18,0.6449312080394575
2005-01-19,-0.7233832636279567
2005-01-20,-1.0730633679165489
2005-01-21,2.4551701982961744
2005-01-24,1.1972845592618326
2005-01-25,-0.04609341017694529
2005-01-26,-0.6422455268223052
2005-01-27,-1.271501757052302
2005-01-28,-0.45647382435331424
2005-01-31,-1.2186769125988846
2005-02-01,0.06901551203927331
2005-02-02,4.218010706981507
2005-02-03,-0.7604129173883842
2005-02-04,1.2901094049442194
2005-02-16,0.34352151934856906
2005-02-17,-0.17695714999690385
2005-02-18,-0.8487976656069942
2005-02-21,1.1171218967237786
2005-02-22,1.1710185248549478
2005-02-23,-0.16789472997151486
2005-02-24,0.0717506984493668
2005-02-25,0.06167017522302456
2005-02-28,-0.4325244735833509
2005-03-01,-0.27471454365964637
2005-03-02,-0.9890284202429133
2005-03-03,0.4096391456970484
2005-03-04,-0.29509969946586706
2005-03-07,0.4219632802156785
2005-03-08,1.3596864116275633
2005-03-09,-0.1870112813852676
2005-03-10,-1.7699773204108333
2005-03-11,0.323781143865067
2005-03-14,0.23370832933776103
2005-03-15,-1.29256283230882
2005-03-16,-0.7697296791560376
2005-03-17,-0.7688716489467818
2005-03-18,-1.0898775429587964
2005-03-21,0.22456698959460802
2005-03-22,-1.418996773965985
2005-03-23,-0.4006871961433745
2005-03-24,0.4362723094065094
2005-03-25,-0.16795676470025292
2005-03-28,-0.20857591657879368
2005-03-29,-0.4978011747821642
2005-03-30,-1.6539199167904477
2005-03-31,0.4195492047823032
2005-04-01,3.052765960637352
2005-04-04,-1.0787829275999963
2005-04-05,-0.4549753337907374
2005-04-06,1.219875640467008
2005-04-07,0.7159133662564101
2005-04-08,1.2241145901657469
2005-04-11,-0.5350015440041618
2005-04-12,-1.140557182749556
2005-04-13,1.45440868118384
2005-04-14,-0.8976828201294175
2005-04-15,-0.8489492868848919
2005-04-18,-0.6966221904469527
2005-04-19,0.12673045714814166
2005-04-20,-1.0758597536213659
2005-04-21,-0.5043176525926831
2005-04-22,-0.374270781163622
2005-04-25,-0.7045646066453248
2005-04-26,0.525361768637711
2005-04-27,-0.8521215093451597
2005-04-28,1.2187811311627585
2005-04-29,-0.7745364427243567
2005-05-09,-1.889336424923904
2005-05-10,0.27412299539201274
2005-05-11,-0.8861831557565284
2005-05-12,-1.2850374005046568
2005-05-13,0.11694824087129062
2005-05-16,-1.0123910258661457
2005-05-17,0.4845938165435865
2005-05-18,0.12578776313504478
2005-05-19,0.06494814790691433
2005-05-20,-0.1444770854967629
2005-05-23,-1.8270026906949692
2005-05-24,0.423518075389871
2005-05-25,-0.019418806710632352
2005-05-26,-1.0470442399816682
2005-05-27,-0.7453924345656209
2005-05-30,0.5547471622560681
2005-05-31,0.011800103239226301
2005-06-01,-1.8678311495660926
2005-06-02,-1.8194119856683741
2005-06-03,-0.048047516560409405
2005-06-06,1.8643121473614244
2005-06-07,-0.15660715036927872
2005-06-08,5.547793937812559
2005-06-09,0.2880651546343843
2005-06-10,-0.8316764383041679
2005-06-13,-0.08474509051873234
2005-06-14,-0.4706692045151379
2005-06-15,-0.8647558892384875
2005-06-16,0.631248256929619
2005-06-17,0.046912014328542445
2005-06-20,1.3855551667645631
2005-06-21,-0.5340457502154815
2005-06-22,0.22758479736771842
2005-06-23,-0.40524239803277157
2005-06-24,0.25906192146752777
2005-06-27,1.030937162611832
2005-06-28,-0.7351026591462817
2005-06-29,-0.30331500705525843
2005-06-30,-1.2911862473348008
2005-07-01,-1.224822328431846
2005-07-04,-0.23707862843966598
2005-07-05,-0.4235346233777835
2005-07-06,-0.4996186765328363
2005-07-07,0.13815751452824945
2005-07-08,-1.1358912169686788
2005-07-11,-0.41206006511744836
2005-07-12,2.0620210535993273
2005-07-13,-0.3848905494544805
2005-07-14,0.2164194966697418
2005-07-15,-0.6286241819831502
2005-07-18,-0.6060154116855406
2005-07-19,0.18240270849738185
2005-07-20,0.5330928750239214
2005-07-21,0.09075694396122362
