date,close,log_close,ret
2002-12-04,1147.535,7.045371442558876,0.2535596542786678
2002-12-05,1139.751,7.038565096478558,-0.6806346080318271
2002-12-06,1139.803,7.038610719438144,0.004562295958621121
2002-12-09,1136.246,7.035485125133457,-0.31255943046870627
2002-12-10,1122.907,7.023676137417821,-1.1808987715635766
2002-12-11,1117.437,7.018792949059621,-0.4883188358200563
2002-12-12,1122.229,7.023072165078854,0.42792160192330897
2002-12-13,1132.079,7.031811044313926,0.8738879235072439
2002-12-16,1141.523,7.040118614693714,0.8307570379788132
2002-12-17,1148.599,7.046298217804709,0.6179603110994414
2002-12-18,1143.941,7.0422345971832145,-0.4063620621494124
2002-12-19,1145.069,7.043220176181392,0.09855789981774166
2002-12-20,1157.337,7.053876955309877,1.0656779128485283
2002-12-23,1159.43,7.055683784023689,0.1806828713811548
2002-12-24,1159.06,7.055364610765973,-0.03191732577159101
2002-12-25,1151.16,7.048525408617857,-0.6839202148116286
2002-12-26,1119.359,7.020511479022145,-2.801392959571203
2002-12-27,1120.276,7.021330362502036,0.08188834798916744
2002-12-30,1108.94,7.011159883091447,-1.0170479410589017
2002-12-31,1103.641,7.006369992794762,-0.4789890296684973
2003-01-02,1074.984,6.98006105673007,-2.6308936064692645
2003-01-03,1073.524,6.9787019738458245,-0.1359082884245133
2003-01-06,1084.884,6.9892283478166215,1.0526373970797032
2003-01-07,1081.622,6.986217045318527,-0.3011302498094892
2003-01-08,1111.832,7.013764384260234,2.75473389417078
2003-01-09,1132.17,7.031891424166185,1.8127039905950326
2003-01-10,1121.576,7.022490118048532,-0.9401306117652553
2003-01-13,1124.33,7.024942581669312,0.24524636207798878
2003-01-14,1185.865,7.078227745085519,5.328516341620659
2003-01-15,1177.971,7.0715487459119,-0.6678999173618472
2003-01-16,1196.386,7.087060624915344,1.5511879003443418
2003-01-17,1190.895,7.0824604042598045,-0.4600220655539111
2003-01-20,1194.722,7.085668801318399,0.32083970585947696
2003-01-21,1172.131,7.066578738634654,-1.909006268374558
2003-01-22,1174.567,7.068654848023231,0.2076109388577052
2003-01-23,1167.635,7.062735614549872,-0.5919233473358432
2003-01-24,1187.694,7.079768890986681,1.7033276436809075
2003-01-27,1203.319,7.092838851230535,1.3069960243853984
2003-01-28,1206.859,7.095776395715303,0.29375444847676846
2003-01-29,1207.597,7.096387713563285,0.06113178479818515
2003-02-10,1190.459,7.082094226022657,-1.4293487540627758
2003-02-11,1201.294,7.0911545881256615,0.9060362103004316
2003-02-12,1214.804,7.102338025889255,1.1183437763593318
2003-02-13,1208.841,7.097417328318472,-0.49206975707827283
2003-02-14,1213.699,7.101428000185141,0.40106718666690355
2003-02-17,1204.697,7.093983362023172,-0.7444638161969053
2003-02-18,1204.936,7.094181732481066,0.019837045789383723
2003-02-19,1216.578,7.103797278540462,0.9615546059396074
2003-02-20,1215.151,7.102623627887941,-0.11736506525208412
2003-02-21,1191.628,7.083075718381117,-1.9547909506823835
2003-02-24,1192.994,7.084221392747465,0.11456743663478264
2003-02-25,1214.853,7.102378360800731,1.8156968053266276
2003-02-26,1214.396,7.102002112828299,-0.03762479724320755
2003-02-27,1215.457,7.102875416742101,0.0873303913802026
2003-02-28,1213.862,7.101562291352486,-0.1313125389615699
2003-03-03,1223.408,7.109395685940264,0.7833394587778209
2003-03-04,1222.38,7.1085550570218645,-0.0840628918399311
2003-03-05,1217.888,7.104873490018823,-0.36815670030412306
2003-03-06,1202.44,7.092108104685171,-1.2765385333652013
2003-03-07,1198.744,7.089029620971357,-0.30784837138142507
2003-03-10,1178.153,7.071703236932204,-1.7326384039153098
2003-03-11,1177.802,7.071405268590197,-0.029796834200723765
2003-03-12,1182.417,7.075315927627794,0.39106590375972416
2003-03-13,1175.157,7.069157034673577,-0.6158892954217343
2003-03-14,1177.61,7.0712422397863826,0.20852051128059657
2003-03-17,1179.234,7.072620354126597,0.1378114340214509
2003-03-18,1173.789,7.067992256807535,-0.4628097319062441
2003-03-19,1180.228,7.073462919134048,0.5470662326513498
2003-03-20,1175.861,7.069755924193812,-0.37069949402361857
2003-03-21,1185.422,7.077854108317676,0.8098184123864094
2003-03-24,1187.641,7.07972426570224,0.18701573845643082
2003-03-25,1176.095,7.069954907508782,-0.9769358193458366
2003-03-26,1171.199,7.065783289381546,-0.41716181272359876
2003-03-27,1201.371,7.091218683619645,2.543539423809893
2003-03-28,1199.264,7.0894633142769266,-0.17553693427183603
2003-03-31,1215.168,7.10263761782095,1.3174303544023047
2003-04-01,1223.559,7.1095191040331045,0.6881486212154897
2003-04-02,1222.971,7.109038423222878,-0.04806808102264526
2003-04-03,1215.34,7.102779152018975,-0.6259271203902905
2003-04-04,1223.558,7.1095182867448425,0.6739134725867402
2003-04-07,1217.924,7.104903048950303,-0.46152377945398726
2003-04-08,1221.567,7.107889739787089,0.29866908367859324
2003-04-09,1243.057,7.1253289472573895,1.7439207470300921
2003-04-10,1255.237,7.1350796783584975,0.9750731101108023
2003-04-11,1274.998,7.150699888963845,1.5620210605347573
2003-04-14,1306.513,7.17511703515992,2.441714619607449
2003-04-15,1317.288,7.183330356652044,0.8213321492124059
2003-04-16,1304.1,7.173268426662856,-1.0061929989187313
2003-04-17,1307.715,7.176036618367433,0.2768191704576317
2003-04-18,1300.411,7.170435647329686,-0.5600971037746483
2003-04-21,1274.61,7.150395528448036,-2.0040118881650137
2003-04-22,1274.685,7.150454368244938,0.0058839796902354635
2003-04-23,1254.131,7.134198181446433,-1.6256186798505823
2003-04-24,1218.685,7.10552768755645,-2.867049388998222
2003-04-25,1205.381,7.094550978522194,-1.0976709034256515
2003-04-28,1250.681,7.131443481946705,3.689250342451089
2003-04-29,1231.565,7.116040997328902,-1.5402484617802692
2003-04-30,1239.952,7.122827948172424,0.6786950843522099
2003-05-12,1251.309,7.131945482364922,0.9117534192498056
2003-05-13,1216.426,7.103672330122623,-2.8273152242299204
2003-05-14,1243.103,7.125365952116293,2.1693621993669865
2003-05-15,1273.37,7.149422208329438,2.4056256213144778
2003-05-16,1274.258,7.150119327403308,0.06971190738704891
2003-05-19,1275.861,7.151376523801699,0.12571963983907253
2003-05-20,1261.327,7.139919620349404,-1.1456903452295109
2003-05-21,1259.015,7.138084948191007,-0.1834672158397055
2003-05-22,1270.432,7.147112279092513,0.902733090150587
2003-05-23,1283.668,7.157476883837509,1.0364604744996342
2003-05-26,1292.69,7.164480597513094,0.7003713675585388
2003-05-27,1293.681,7.165246922258073,0.07663247449789523
2003-05-28,1277.692,7.152810604326991,-1.2436317931082463
2003-05-29,1294.772,7.1660898968568825,1.3279292529891684
2003-05-30,1300.865,7.170784706794818,0.46948099379351405
2003-06-02,1300.486,7.170493319740412,-0.029138705440523438
2003-06-03,1285.652,7.159021261645129,-1.1472058095283622
2003-06-04,1296.444,7.1673804108333705,0.8359149188241766
2003-06-05,1279.539,7.154255135791824,-1.312527504154648
2003-06-06,1262.064,7.140503754969014,-1.37513808228098
2003-06-09,1249.165,7.130230607084938,-1.0273147884076295
2003-06-10,1255.928,7.135630020544248,0.5399413459310054
2003-06-11,1278.265,7.15325896868492,1.7628948140671952
2003-06-12,1273.513,7.1495345024553565,-0.3724466229563461
2003-06-13,1277.323,7.152521760619564,0.2987258164207418
2003-06-16,1273.558,7.149569837159418,-0.29519234601460553
2003-06-17,1268.924,7.145924576244019,-0.36452609153991844
2003-06-18,1266.721,7.144186950863257,-0.17376253807617204
2003-06-19,1253.681,7.133839302866356,-1.034764799690091
2003-06-20,1244.656,7.126614465498604,-0.7224837367751924
2003-06-23,1231.938,7.116343818151812,-1.0270647346792394
2003-06-24,1235.123,7.118925839244511,0.2582021092699449
2003-06-25,1226.643,7.112036448830485,-0.6889390414026586
2003-06-26,1238.48,7.12164010023221,0.9603651401725699
2003-06-27,1220.736,7.107209234516392,-1.4430865715818086
2003-06-30,1214.547,7.102126446746547,-0.5082787769845609
2003-07-01,1215.199,7.1026631283714154,0.05366816248688622
2003-07-02,1227.952,7.113103019995251,1.0439891623835962
2003-07-03,1231.166,7.115716966808726,0.2613946813474932
2003-07-04,1229.975,7.114749122956652,-0.09678438520746013
2003-07-07,1232.076,7.116455830502508,0.1706707545856112
2003-07-08,1239.848,7.1227440704403,0.6288239937791928
2003-07-09,1231.798,7.116230169611423,-0.6513900828876373
2003-07-10,1257.815,7.137131367622647,2.09011980112237
2003-07-11,1255.934,7.135634797876761,-0.14965697458864113
2003-07-14,1251.089,7.1317696510218935,-0.3865146854867163
2003-07-15,1254.364,7.134383950204728,0.2614299182834401
2003-07-16,1259.896,7.1387844568563965,0.44005066516685787
2003-07-17,1269.398,7.146298051323626,0.7513594467229545
2003-07-18,1241.574,7.1241352084880445,-2.2162842835581564
2003-07-21,1232.145,7.1165118319731695,-0.7623376514874991
2003-07-22,1235.299,7.119068325022486,0.25564930493162663
2003-07-23,1239.445,7.122418977759806,0.3350652737320381
2003-07-24,1231.023,7.115600810006661,-0.6818167753145588
2003-07-25,1218.666,7.1055120968598295,-1.0088713146831019
2003-07-28,1213.148,7.100973913042879,-0.45381838169502586
2003-07-29,1219.762,7.106411036729127,0.5437123686247602
2003-07-30,1221.757,7.108045265620243,0.1634228891115974
2003-07-31,1222.737,7.108847067590306,0.08018019700628543
2003-08-01,1226.239,7.11170704040101,0.2859972810703937
2003-08-04,1240.07,7.122923108618654,1.1216068217644093
2003-08-05,1239.046,7.122097007655056,-0.08261009635974759
2003-08-06,1232.936,7.117153595896666,-0.49434117583899706
2003-08-07,1232.974,7.1171844161618045,0.003082026513823166
2003-08-08,1218.112,7.105057398065319,-1.2127018096485642
2003-08-11,1222.201,7.108408610657175,0.3351212591856445
2003-08-12,1225.855,7.111393838702266,0.29852280450910484
2003-08-13,1210.561,7.098839167508293,-1.2554671193973022
2003-08-14,1203.244,7.0927765216758765,-0.6062645832416891
2003-08-15,1201.323,7.091178728469297,-0.15977932065798228
2003-08-18,1197.986,7.088397092463539,-0.27816360057579814
2003-08-19,1201.664,7.0914625419083945,0.3065449444855872
2003-08-20,1195.681,7.086471176525802,-0.499136538259215
2003-08-21,1194.629,7.085590955911805,-0.08802206139977287
2003-08-22,1191.432,7.0829112239911804,-0.26797319206242065
2003-08-25,1177.297,7.070976411877388,-1.1934812113792326
2003-08-26,1179.329,7.072700911652558,0.17244997751699742
2003-08-27,1178.401,7.071913713756343,-0.07871978962148418
2003-08-28,1169.38,7.064228972807562,-0.7684740948781688
2003-08-29,1178.574,7.072060512089215,0.7831539281653477
2003-09-01,1199.814,7.08992182376235,1.7861311673135205
2003-09-02,1197.298,7.087822630296279,-0.20991934660710143
2003-09-03,1198.441,7.088776824460773,0.09541941644934937
2003-09-04,1196.501,7.087156743119078,-0.1620081341695112
2003-09-05,1183.913,7.076580333014454,-1.0576410104623513
2003-09-08,1177.829,7.07142819238429,-0.5152140630164226
2003-09-09,1172.051,7.066510484548554,-0.4917707835735641
2003-09-10,1176.036,7.069904740234925,0.3394255686370862
2003-09-11,1176.927,7.070662083246768,0.0757343011843048
2003-09-12,1164.18,7.059772255511236,-1.0889827735532265
2003-09-15,1152.357,7.049564689081374,-1.0207566429861537
2003-09-16,1159.716,7.055930426539037,0.6365737457662668
2003-09-17,1147.304,7.04517012124546,-1.076030529357741
2003-09-18,1148.082,7.045848002900041,0.06778816545818245
2003-09-19,1149.287,7.046897029077816,0.10490261777746923
2003-09-22,1141.139,7.039782165404575,-0.711486367324099
2003-09-23,1147.289,7.045157047031426,0.5374881626851291
2003-09-24,1150.492,7.047944955952766,0.27879089213396213
2003-09-25,1136.692,7.035877568751122,-1.206738720164413
2003-09-26,1131.295,7.031118273228497,-0.47592955226249956
2003-09-29,1116.547,7.017996166229407,-1.3122106999089667
2003-09-30,1127.144,7.027442278725791,0.9446112496383385
2003-10-08,1131.27,7.0310961744158655,0.3653895690074904
2003-10-09,1128.767,7.028881165525865,-0.22150088900003695
2003-10-10,1155.42,7.052219193219852,2.333802769398652
2003-10-13,1151.778,7.049062114351867,-0.3157078867984886
2003-10-14,1142.3,7.040799052739901,-0.8263061611965661
2003-10-15,1139.015,7.037919132807349,-0.2879919932552433
2003-10-16,1124.371,7.024979047166507,-1.294008564084148
2003-10-17,1128.099,7.028289194164245,0.3310146997737462
2003-10-20,1120.359,7.021404448642829,-0.6884745521415603
2003-10-21,1124.543,7.0251320098857,0.37275612428713245
2003-10-22,1152.83,7.04997506794143,2.4843058055729728
2003-10-23,1143.713,7.042035266339691,-0.7939801601739127
2003-10-24,1140.034,7.038813365505201,-0.32219008344895883
2003-10-27,1130.456,7.030376370129098,-0.8436995376102985
2003-10-28,1130.705,7.030596610970867,0.02202408417684154
2003-10-29,1123.223,7.023957510269868,-0.663910070099849
2003-10-30,1110.799,7.012834855180168,-1.1122655089700118
2003-10-31,1111.617,7.013570991022369,0.07361358422004471
2003-11-03,1123.48,7.024186289953806,1.0615298931437422
2003-11-04,1145.168,7.043306630116126,1.9120340162319671
2003-11-05,1138.913,7.037829577737946,-0.547705237817997
2003-11-06,1118.919,7.020118319632947,-1.7711258104998961
2003-11-07,1103.777,7.006493213680134,-1.3625105952812966
2003-11-10,1108.027,7.010336235241375,0.38430215612415
2003-11-11,1108.89,7.011114793972796,0.0778558731420631
2003-11-12,1089.306,6.993296075197714,-1.7818718775082232
2003-11-13,1091.708,6.995498721279892,0.2202646082178461
2003-11-14,1100.016,7.0030800041352235,0.7581282855331217
2003-11-17,1095.945,6.999372283767026,-0.37077203681974424
2003-11-18,1080.997,6.985639042427217,-1.37332413398088
2003-11-19,1098.051,7.001292069078229,1.5653026651011537
2003-11-20,1129.132,7.029204474941547,2.791240586331867
2003-11-21,1115.469,7.0170302232578345,-1.217425168371289
2003-11-24,1147.589,7.04541849883994,2.8388275582105216
2003-11-25,1151.543,7.048858061160136,0.34395623201959324
2003-11-26,1155.265,7.052085033868635,0.3226972708499254
2003-11-27,1136.018,7.035284444225987,-1.6800589642647523
2003-11-28,1142.975,7.041389791289642,0.6105347063654953
2003-12-01,1168.507,7.063482144547191,2.2092353257548325
2003-12-02,1168.402,7.063392282254675,-0.008986229251561895
2003-12-03,1172.469,7.0668670607385025,0.3474778483827379
2003-12-04,1178.653,7.0721275399995776,0.5260479261075091
2003-12-05,1176.661,7.070436045383614,-0.1691494615963407
2003-12-08,1164.427,7.059984399510568,-1.0451645873046367
2003-12-09,1169.277,7.064140888064851,0.41564885542832997
2003-12-10,1184.676,7.077224598462273,1.3083710397421733
2003-12-11,1184.634,7.07718914510243,-0.003545335984256326
2003-12-12,1183.107,7.075899307901737,-0.12898372006935332
2003-12-15,1184.674,7.077222910235544,0.1323602333807017
2003-12-16,1178.35,7.071870433834104,-0.5352476401439432
2003-12-17,1169.412,7.064256337361572,-0.7614096472532417
2003-12-18,1173.397,7.067658239815575,0.34019024540032916
2003-12-19,1163.64,7.059308302104455,-0.8349937711120248
2003-12-22,1195.437,7.086267087893751,2.6958785789296336
2003-12-23,1201.081,7.090977263602589,0.4710175708837916
2003-12-24,1212.333,7.100301881366958,0.9324617764368881
2003-12-25,1209.06,7.097598477174937,-0.2703404192020642
